date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-06-01,442.5,449.95,449.28,441.01,40604.78,6.34,1.43,449.012,443.8,429.372,36285.65,35533.1,34786.27,0.32
2017-05-31,450.0,450.5,442.94,440.11,44312.25,-8.98,-1.99,449.996,441.884,427.511,37855.58,36489.11,33920.62,0.35
2017-05-26,450.82,455.6,451.92,448.0,27386.64,1.32,0.29,449.764,439.545,426.038,36057.42,35402.62,34180.3,0.22
2017-05-25,448.71,452.96,450.6,447.5,28898.42,0.28,0.06,447.544,435.7,424.514,38242.26,34897.7,34223.0,0.23
2017-05-24,452.9,456.48,450.32,446.0,40226.18,-3.88,-0.85,443.332,431.856,422.882,37322.74,35054.62,35609.29,0.32
2017-05-23,442.25,454.47,454.2,442.25,48454.39,12.42,2.81,438.588,427.833,421.311,34780.54,33635.94,37407.61,0.39
2017-05-22,439.04,446.01,441.78,436.2,35321.49,0.96,0.22,433.772,423.289,418.529,35122.65,34070.69,37486.79,0.28
2017-05-19,429.57,441.8,440.82,429.57,38310.83,11.28,2.63,429.326,419.659,416.466,34747.82,34610.71,38187.36,0.3
2017-05-18,425.05,430.7,429.54,425.01,24300.8,2.94,0.69,423.856,417.196,415.191,31553.14,34523.34,38794.71,0.19
2017-05-17,429.0,430.19,426.6,424.88,27515.21,-3.52,-0.82,420.38,415.842,414.001,32786.5,34764.17,39457.17,0.22
2017-05-16,419.6,431.22,430.12,418.26,50164.9,10.57,2.52,417.078,414.943,412.903,32491.34,34039.44,40560.46,0.4
2017-05-15,413.12,420.35,419.55,413.12,33447.35,6.08,1.47,412.806,413.139,411.187,33018.74,31352.12,39491.9,0.27
2017-05-12,413.59,415.3,413.47,410.01,22337.42,1.31,0.32,409.992,412.532,409.982,34473.6,32957.97,39001.86,0.18
2017-05-11,408.4,414.7,412.16,406.51,30467.64,2.07,0.51,410.536,413.329,409.228,37493.54,33548.3,40167.41,0.24
2017-05-10,408.4,414.44,410.09,407.02,26039.38,1.33,0.33,411.304,413.909,408.131,36741.84,36163.95,39994.17,0.21
2017-05-09,404.44,409.88,408.76,398.0,52801.92,3.28,0.81,412.808,414.789,406.891,35587.55,41179.28,40868.74,0.42
2017-05-08,416.18,417.0,405.48,404.72,40721.65,-10.71,-2.57,413.472,413.768,405.913,29685.5,40902.89,39672.12,0.32
2017-05-05,416.2,422.78,416.19,415.1,37437.11,0.19,0.05,415.072,413.273,405.283,31442.34,41764.02,38840.89,0.3
2017-05-04,414.63,418.48,416.0,414.63,26709.15,-1.61,-0.39,416.122,413.185,404.069,29603.06,43066.07,38411.9,0.21
2017-05-03,411.0,417.66,417.61,411.0,20267.91,5.53,1.34,416.514,412.159,402.751,35586.06,44150.17,39115.94,0.16
2017-05-02,411.6,415.0,412.08,409.18,23291.68,-1.4,-0.34,416.77,410.863,401.189,46771.02,47081.48,39326.26,0.19
2017-04-28,421.99,423.0,413.48,409.9,49505.87,-7.96,-1.89,414.064,409.234,399.892,52120.28,47631.68,39742.32,0.39
2017-04-27,415.53,421.97,421.44,410.43,28240.71,3.48,0.83,411.474,407.431,398.4,52085.69,45045.75,39132.01,0.22
2017-04-26,418.85,428.68,417.96,413.01,56624.12,-0.93,-0.22,410.248,405.126,396.341,56529.08,46786.51,39779.34,0.45
2017-04-25,404.8,420.17,418.89,404.8,76192.71,20.34,5.1,407.804,402.353,394.384,52714.28,43824.39,39632.64,0.61
2017-04-24,400.62,405.0,398.55,389.0,50037.97,-1.98,-0.49,404.956,398.993,392.781,47391.94,40558.19,37487.39,0.4
2017-04-21,415.0,415.6,400.53,400.0,49332.92,-14.78,-3.56,404.404,398.058,392.343,43143.08,38441.34,36710.74,0.39
2017-04-20,406.09,420.43,415.31,406.09,50457.68,9.57,2.36,403.388,397.292,392.04,38005.81,35917.78,36520.73,0.4
2017-04-19,403.0,409.1,405.74,402.86,37550.11,1.09,0.27,400.004,394.952,390.975,37043.95,33757.73,36420.89,0.3
2017-04-18,394.6,406.55,404.65,394.6,49581.0,8.86,2.24,396.902,393.344,390.009,34934.51,34081.71,36120.68,0.39
2017-04-17,391.0,398.28,395.79,388.55,28793.71,0.34,0.09,393.03,391.515,388.7,33724.45,31571.04,35376.64,0.23
2017-04-14,399.43,399.88,395.45,395.0,23646.56,-2.94,-0.74,391.712,390.55,387.65,33739.6,31852.96,35188.09,0.19
2017-04-13,390.78,398.59,398.39,390.51,45648.35,8.16,2.09,391.196,389.37,386.611,33829.74,33218.28,35263.52,0.36
2017-04-12,385.29,391.0,390.23,384.8,27002.91,4.94,1.28,389.9,387.557,385.167,30471.51,32772.16,34001.93,0.21
2017-04-11,388.05,390.7,385.29,380.6,43530.72,-3.91,-1.0,389.786,386.416,384.233,33228.92,35440.89,34035.5,0.35
2017-04-10,394.0,394.0,389.2,388.0,28869.48,-3.67,-0.93,390.0,386.569,383.461,29417.62,34416.59,33906.52,0.23
2017-04-07,392.99,394.0,392.87,389.6,24097.23,0.96,0.24,389.388,386.628,382.496,29966.32,34980.13,33633.35,0.19
2017-04-06,389.01,393.0,391.91,386.63,28857.2,2.25,0.58,387.544,386.789,381.216,32606.81,37123.68,33230.37,0.23
2017-04-05,385.66,394.99,389.66,385.0,40789.98,3.3,0.85,385.214,386.999,379.981,35072.81,39084.05,34101.86,0.32
2017-03-31,386.2,388.0,386.36,384.18,24474.22,0.22,0.06,383.046,386.674,378.446,37652.87,38159.65,33203.3,0.19
2017-03-30,383.0,386.89,386.14,382.6,31612.99,2.49,0.65,383.138,385.886,376.955,39415.57,39182.25,32687.27,0.25
2017-03-29,381.01,385.8,383.65,379.9,37299.67,3.39,0.89,383.868,384.749,375.489,39993.93,38523.21,32211.8,0.3
2017-03-28,379.95,381.15,380.26,376.66,41187.17,1.44,0.38,386.034,383.852,374.136,41640.54,37308.77,31444.03,0.33
2017-03-27,386.03,389.26,378.82,378.39,53690.28,-8.0,-2.07,388.784,382.776,372.856,43095.3,35231.7,30758.34,0.43
2017-03-24,392.32,393.22,386.82,385.0,33287.72,-2.97,-0.76,390.302,382.049,371.775,38666.43,32630.11,29343.85,0.26
2017-03-23,392.03,393.99,389.79,386.6,34504.81,-4.69,-1.19,388.634,380.352,370.565,38948.94,33396.44,28564.11,0.27
2017-03-22,390.53,394.6,394.48,385.0,45532.71,0.47,0.12,385.63,378.363,369.161,37052.49,32286.57,28005.27,0.36
2017-03-21,386.55,396.5,394.01,386.5,48460.96,7.6,1.97,381.67,375.643,367.531,32977.0,29337.06,27585.15,0.39
2017-03-20,380.5,386.71,386.41,378.88,31545.94,7.93,2.1,376.768,372.962,365.768,27368.11,29119.67,26547.39,0.25
2017-03-17,373.1,384.45,378.48,373.1,34700.26,3.71,0.99,373.796,370.217,364.512,26593.79,28246.96,28062.76,0.28
2017-03-16,376.56,378.3,374.77,372.8,25022.6,0.09,0.02,372.07,368.023,363.116,27843.94,26192.29,27782.87,0.2
2017-03-15,369.5,375.15,374.68,369.01,25155.26,5.18,1.4,371.096,366.228,361.782,27520.64,25900.39,27413.85,0.2
2017-03-14,371.55,373.85,369.5,368.34,20416.49,-2.05,-0.55,369.616,364.421,360.475,25697.12,25579.28,27468.94,0.16
2017-03-13,370.05,374.33,371.55,367.53,27674.32,1.7,0.46,369.156,362.937,359.51,30871.22,26284.98,27776.04,0.22
2017-03-10,369.92,377.0,369.85,368.36,40951.05,-0.05,-0.01,366.638,361.502,358.42,29900.13,26057.6,29071.72,0.33
2017-03-09,367.0,369.98,369.9,365.56,23406.06,2.62,0.71,363.976,360.779,357.182,24540.63,23731.77,28227.0,0.19
2017-03-08,367.18,368.49,367.28,365.5,16037.7,0.08,0.02,361.36,359.959,356.067,24280.14,23723.97,28222.92,0.13
2017-03-07,358.03,368.88,367.2,358.03,46286.98,8.24,2.3,359.226,359.42,354.914,25461.44,25833.23,28375.46,0.37
2017-03-06,357.66,359.54,358.96,356.55,22818.84,2.42,0.68,356.718,358.574,353.732,21698.74,23975.11,27087.1,0.18
2017-03-03,355.0,358.22,356.54,355.0,14153.55,-0.28,-0.08,356.366,358.807,353.127,22215.07,27878.57,26730.2,0.11
2017-03-02,356.71,357.0,356.82,354.53,22103.62,0.21,0.06,357.582,358.209,352.643,22922.91,29373.45,27069.34,0.18
2017-03-01,355.1,358.2,356.61,355.0,21944.2,1.95,0.55,358.558,357.336,352.023,23167.8,28927.31,27855.47,0.17
2017-02-28,357.0,359.2,354.66,353.58,27473.51,-2.54,-0.71,359.614,356.528,351.574,26205.02,29358.59,27907.78,0.22
2017-02-27,362.49,362.85,357.2,356.8,25400.46,-5.42,-1.5,360.43,356.083,351.356,26251.48,29267.11,27879.83,0.2
2017-02-24,362.0,362.89,362.62,360.05,17692.78,0.92,0.25,361.248,355.338,351.057,33542.06,32085.85,28238.87,0.14
2017-02-23,360.97,365.48,361.7,359.76,23328.06,-0.19,-0.05,358.836,353.584,350.676,35823.98,32722.23,28421.44,0.19
2017-02-22,360.61,366.52,361.89,360.0,37130.31,3.15,0.88,356.114,352.175,350.327,34686.82,32721.86,28681.23,0.3
2017-02-21,361.88,362.43,358.74,357.18,27705.77,-2.55,-0.71,353.442,350.407,349.986,32512.15,30917.69,29125.0,0.22
2017-02-20,350.41,362.32,361.29,350.01,61853.4,10.73,3.06,351.736,348.891,349.506,32282.74,30199.09,29499.13,0.49
2017-02-17,348.9,354.44,350.56,347.5,29102.34,2.47,0.71,349.428,347.447,348.515,30629.64,25581.83,28249.23,0.23
2017-02-16,348.5,348.62,348.09,345.51,17642.3,-0.44,-0.13,348.332,347.076,348.23,29620.49,24765.24,27708.24,0.14
2017-02-15,351.5,352.44,348.53,347.2,26256.96,-1.68,-0.48,348.236,346.709,348.178,30756.9,26783.63,27715.09,0.21
2017-02-14,349.54,352.6,350.21,349.1,26558.68,0.46,0.13,347.372,346.619,348.024,29323.22,26456.97,27582.17,0.21
2017-02-13,344.0,351.9,349.75,341.92,53587.9,4.67,1.35,346.046,346.629,347.964,28115.45,26492.56,27840.62,0.43
2017-02-10,348.62,349.82,345.08,345.0,24056.59,-2.53,-0.73,345.466,346.776,347.902,20534.03,24391.89,26931.48,0.19
2017-02-09,345.0,348.79,347.61,344.61,23324.38,3.4,0.99,345.82,347.767,348.186,19909.99,24120.64,29133.43,0.19
2017-02-08,343.76,345.5,344.21,342.67,19088.54,0.63,0.18,345.182,348.478,348.142,22810.35,24640.6,30052.43,0.15
2017-02-07,346.84,347.4,343.58,343.14,20519.83,-3.27,-0.94,345.866,349.565,348.527,23590.72,27332.31,32360.87,0.16
2017-02-06,348.49,348.89,346.85,344.96,15680.79,0.0,0.0,347.212,350.12,348.076,24869.67,28799.17,32373.08,0.12
2017-02-03,346.0,349.18,346.85,345.0,20936.43,2.43,0.71,348.086,349.582,347.441,28249.74,30916.63,33323.42,0.17
2017-01-26,348.14,348.8,344.42,341.3,37826.17,-3.21,-0.92,349.714,349.384,346.464,28331.29,30651.24,33337.86,0.3
2017-01-25,349.98,349.98,347.63,346.2,22990.36,-2.68,-0.77,351.774,349.647,345.429,26470.84,28646.56,32340.45,0.18
2017-01-24,351.27,352.8,350.31,346.75,26914.58,-0.91,-0.26,353.264,349.429,344.356,31073.91,28707.38,32194.05,0.21
2017-01-23,356.88,359.8,351.22,349.46,32581.18,-3.77,-1.06,353.028,349.298,343.064,32728.67,29188.68,32148.39,0.26
2017-01-20,354.9,357.4,354.99,353.03,21344.17,0.27,0.08,351.078,349.027,341.505,33583.52,29471.07,32074.11,0.17
2017-01-19,355.0,358.48,354.72,351.7,28523.92,-0.36,-0.1,349.054,348.604,340.015,32971.19,34146.21,31740.81,0.23
2017-01-18,348.88,356.77,355.08,347.21,46005.7,5.95,1.7,347.52,347.806,338.712,30822.28,35464.27,31550.17,0.37
2017-01-17,342.6,351.5,349.13,342.0,35188.38,7.66,2.24,345.594,347.489,337.282,26340.84,37389.43,30791.47,0.28
2017-01-16,344.13,344.8,341.47,338.8,36855.45,-3.4,-0.99,345.568,346.032,336.124,25648.7,35946.99,30555.64,0.29
2017-01-13,346.98,347.39,344.87,343.88,18282.48,-2.18,-0.63,346.976,345.3,335.429,25358.61,35730.21,29965.43,0.15
2017-01-12,346.55,347.4,347.05,344.51,17779.4,1.6,0.46,348.154,343.544,334.588,35321.23,36024.47,31011.45,0.14
2017-01-11,348.0,348.0,345.45,343.5,23598.51,-3.55,-1.02,348.092,341.211,333.849,40106.25,36034.34,31723.93,0.19
2017-01-10,348.45,352.0,349.0,346.6,31727.64,0.49,0.14,349.384,339.282,333.227,48438.02,35680.72,32633.0,0.25
2017-01-09,347.8,352.88,348.51,346.54,35405.0,-2.25,-0.64,346.496,336.83,332.12,46245.27,35108.1,33563.24,0.28
2017-01-06,346.64,359.78,350.76,346.1,68095.62,4.02,1.16,343.624,333.982,331.583,46101.81,34677.15,33517.77,0.54
2017-01-05,350.0,351.45,346.74,345.44,41704.48,-5.17,-1.47,338.934,331.426,330.93,36727.71,29335.41,32836.78,0.33
2017-01-04,334.62,352.17,351.91,334.6,65257.38,17.35,5.19,334.33,329.618,329.966,31962.43,27636.08,32015.14,0.52
2017-01-03,334.28,337.0,334.56,332.81,20763.89,0.41,0.12,329.18,327.075,328.692,22923.42,24193.5,30698.43,0.17
2016-12-30,326.61,335.29,334.15,326.61,34687.67,6.84,2.09,327.164,326.215,327.763,23970.92,25164.3,31763.27,0.28
2016-12-29,324.0,327.87,327.31,323.0,21225.12,3.59,1.11,324.34,325.558,327.143,23252.5,24200.66,31560.31,0.17
2016-12-28,326.99,328.0,323.72,323.33,17878.11,-2.44,-0.75,323.918,325.632,326.831,21943.1,25998.42,31896.14,0.14
2016-12-27,324.51,328.8,326.16,323.5,20062.29,1.68,0.52,324.906,326.487,326.597,23309.73,27413.51,32339.86,0.16
2016-12-26,319.03,324.99,324.48,316.2,26001.43,4.45,1.39,324.97,327.172,326.49,25463.59,29585.28,34278.27,0.21
2016-12-23,323.55,324.5,320.03,319.13,31095.55,-5.17,-1.59,325.266,327.41,326.241,26357.68,32018.39,35440.85,0.25
2016-12-22,328.0,328.46,325.2,324.88,14678.13,-3.46,-1.05,326.776,329.183,326.085,25148.82,32358.39,35004.56,0.12
2016-12-21,326.9,329.29,328.66,323.56,24711.24,2.18,0.67,327.346,330.434,325.675,30053.74,36338.15,36224.59,0.2
2016-12-20,326.04,327.0,326.48,321.81,30831.59,0.52,0.16,328.068,330.313,324.891,31517.3,36394.2,36689.78,0.25
2016-12-19,326.0,334.37,325.96,325.61,30471.87,-1.62,-0.49,329.374,330.309,324.016,33706.98,37203.35,36469.41,0.24
2016-12-16,327.0,329.88,327.58,323.58,25051.26,-0.47,-0.14,329.554,329.312,323.192,37679.09,38362.25,36250.01,0.2
2016-12-15,332.46,332.99,328.05,325.58,39202.75,-4.22,-1.27,331.59,328.729,322.313,39567.96,38919.96,35966.33,0.31
2016-12-14,333.0,334.07,332.27,328.5,32029.02,-0.74,-0.22,333.522,328.029,321.463,42622.57,37793.86,34923.08,0.25
2016-12-13,326.84,335.0,333.01,325.5,41780.0,6.15,1.88,332.558,326.708,320.51,41271.11,37266.2,33991.62,0.33
2016-12-12,337.7,340.0,326.86,325.7,50332.44,-10.9,-3.23,331.244,325.807,319.559,40699.73,38971.26,33126.15,0.4
2016-12-09,337.2,339.42,337.76,334.02,34495.59,0.05,0.01,329.07,325.071,318.766,39045.4,38863.32,32605.55,0.27
2016-12-08,328.01,340.0,337.71,327.0,54475.78,10.26,3.13,325.868,322.987,317.633,38271.95,37650.72,32675.9,0.43
2016-12-07,327.12,328.5,327.45,323.97,25271.74,1.03,0.32,322.536,320.916,316.704,32965.16,36111.02,30842.36,0.2
2016-12-06,316.23,326.58,326.44,316.23,38923.09,10.51,3.33,320.858,319.469,316.174,33261.28,36985.35,31079.0,0.31
2016-12-05,319.2,324.54,315.99,315.82,42060.81,-5.78,-1.8,320.37,317.722,315.852,37242.79,35735.46,30842.54,0.33
2016-12-02,321.0,323.2,321.75,319.0,30628.33,0.73,0.23,321.072,317.072,315.822,38681.23,34137.77,29541.89,0.24
2016-12-01,320.0,324.59,321.05,318.68,27941.82,1.97,0.62,320.106,315.897,315.467,37029.5,33012.7,29041.43,0.22
2016-11-30,321.22,323.3,319.06,318.45,26752.37,-4.9,-1.51,319.296,314.897,315.208,39256.87,32052.3,28578.88,0.21
2016-11-29,320.7,330.45,324.0,319.41,58830.62,4.5,1.41,318.08,314.311,315.012,40709.41,30717.04,28273.08,0.47
2016-11-28,317.55,320.18,319.5,316.6,49253.01,2.61,0.82,315.074,313.311,314.644,34228.14,27281.03,26307.17,0.39
2016-11-25,317.04,318.0,316.92,313.42,22369.67,-0.01,-0.0,313.072,312.46,314.564,29594.3,26347.78,26024.33,0.18
2016-11-24,313.2,317.0,317.0,311.42,39078.7,4.05,1.29,311.688,312.278,314.57,28995.91,27701.08,25912.71,0.31
2016-11-23,311.0,313.0,312.98,309.11,34015.04,4.11,1.33,310.498,312.493,314.563,24847.72,25573.71,25606.36,0.27
2016-11-22,310.3,310.45,308.97,308.37,26424.27,-0.53,-0.17,310.542,312.879,314.601,20724.67,25172.65,26246.26,0.21
2016-11-21,311.02,311.66,309.49,308.37,26083.84,-0.51,-0.17,311.548,313.982,314.803,20333.93,25949.61,27113.16,0.21
2016-11-18,311.16,311.8,310.0,309.88,19377.69,-1.04,-0.33,311.848,314.573,314.674,23101.26,24946.0,27121.3,0.15
2016-11-17,312.08,313.0,311.05,310.53,18337.76,-2.1,-0.67,312.868,315.036,314.382,26406.25,25070.16,26726.58,0.15
2016-11-16,313.81,315.4,313.2,312.0,13399.81,-0.81,-0.26,314.488,315.518,314.104,26299.69,25105.47,26513.69,0.11
2016-11-15,310.03,315.65,314.0,310.03,24470.55,3.01,0.97,315.216,315.713,313.763,29620.63,25829.13,26549.86,0.19
2016-11-14,315.55,315.87,310.99,309.99,39920.49,-4.09,-1.3,316.416,315.977,313.427,31565.28,25333.31,26845.8,0.32
2016-11-11,317.99,318.3,315.1,314.8,35902.65,-4.03,-1.26,317.298,316.667,313.005,26790.75,25700.87,25797.63,0.29
2016-11-10,319.1,321.0,319.15,317.73,17804.96,2.34,0.74,317.204,316.862,312.528,23734.07,24124.34,24637.04,0.14
2016-11-09,320.0,321.97,316.84,313.8,30004.49,-3.16,-0.99,316.548,316.632,311.769,23911.24,25639.01,24553.99,0.24
2016-11-08,316.5,322.18,320.0,315.68,34193.83,4.67,1.48,316.21,316.323,311.227,22037.63,27319.86,24018.07,0.27
2016-11-07,315.0,317.0,315.4,313.2,16047.8,0.58,0.18,315.538,315.623,310.67,19101.34,28276.72,24395.21,0.13
2016-11-04,315.99,318.25,314.63,313.98,20619.27,-1.23,-0.39,316.036,314.775,310.051,24611.0,29296.59,24648.0,0.16
2016-11-03,315.0,316.46,315.87,314.15,18690.81,0.69,0.22,316.52,313.727,309.224,24514.61,28383.0,25097.22,0.15
2016-11-02,316.09,317.16,315.15,313.68,20636.42,-1.53,-0.48,316.716,312.689,307.978,27366.77,27921.91,25347.96,0.16
2016-11-01,317.95,319.0,316.64,315.55,19512.39,-1.31,-0.41,316.436,311.814,306.641,32602.1,27270.59,25434.14,0.16
2016-10-31,319.0,322.8,317.89,316.8,43596.1,0.84,0.27,315.708,310.878,305.368,37452.1,28358.29,25354.31,0.35
2016-10-28,317.5,318.43,317.05,314.0,20137.33,0.18,0.06,313.514,309.343,303.911,33982.19,25894.38,25033.31,0.16
2016-10-27,312.99,318.22,316.85,311.01,32951.62,3.17,1.01,310.934,308.195,302.944,32251.38,25149.74,24660.04,0.26
2016-10-26,313.0,318.31,313.75,311.65,46813.07,0.81,0.26,308.662,306.907,301.951,28477.04,23468.97,24492.77,0.37
2016-10-25,307.39,313.0,313.0,307.39,43762.39,6.07,1.98,307.192,306.132,300.968,21939.09,20716.27,24103.97,0.35
2016-10-24,302.6,307.0,306.92,302.6,26246.52,2.73,0.9,306.048,305.718,300.069,19264.47,20513.7,23660.48,0.21
2016-10-21,305.08,305.48,304.15,302.59,11483.32,-1.33,-0.43,305.172,305.326,299.73,17806.57,19999.42,22990.76,0.09
2016-10-20,307.39,307.39,305.49,304.8,14079.92,-0.96,-0.31,305.456,304.721,299.498,18048.09,21811.43,23342.98,0.11
2016-10-19,308.5,308.75,306.4,305.1,14123.28,-0.76,-0.25,305.152,303.267,299.234,18460.9,22774.01,23451.78,0.11
2016-10-18,302.5,308.5,307.28,302.0,30389.31,4.83,1.6,305.072,301.467,298.832,19493.45,23597.68,24657.55,0.24
2016-10-17,305.45,305.5,302.54,301.5,18957.03,-3.06,-1.0,305.388,299.857,298.693,21762.94,22350.33,23949.21,0.15
2016-10-14,303.47,306.0,305.57,303.2,12690.92,1.68,0.55,305.48,298.479,298.861,22192.26,24172.24,23836.65,0.1
2016-10-13,306.8,306.94,303.97,303.51,16143.98,-1.85,-0.6,303.986,297.692,298.908,25574.77,24170.34,24684.36,0.13
2016-10-12,308.5,308.5,306.0,304.9,19286.02,-2.92,-0.94,301.382,296.994,299.207,27087.12,25516.56,24908.46,0.15
2016-10-11,304.0,309.0,308.86,303.0,41736.75,5.9,1.95,297.862,295.804,299.331,27701.91,27491.68,24901.09,0.33
2016-10-10,298.51,303.86,303.0,298.51,21103.62,5.09,1.71,294.326,294.419,299.174,22937.73,26807.26,23742.86,0.17
2016-09-30,290.0,299.63,298.1,290.0,29603.5,7.12,2.45,291.478,294.134,299.46,26152.22,25982.11,23546.98,0.24
2016-09-29,287.85,293.0,290.95,287.85,23705.69,2.54,0.88,291.398,294.274,300.06,22765.9,24874.53,24086.88,0.19
2016-09-28,291.79,291.79,288.4,287.56,22360.01,-2.77,-0.95,292.606,295.202,300.811,23946.0,24129.54,23960.12,0.18
2016-09-27,288.88,291.98,291.18,288.76,17915.82,2.45,0.85,293.746,296.197,301.767,27281.44,25717.42,24744.9,0.14
2016-09-26,297.0,297.01,288.76,288.55,37176.08,-8.92,-3.0,294.512,297.529,302.283,30676.8,25548.09,24920.93,0.3
2016-09-23,297.02,298.95,297.7,295.4,12671.9,0.72,0.24,296.79,299.243,303.0,25812.0,23501.06,24330.25,0.1
2016-09-22,294.3,299.98,296.99,294.01,29606.17,2.94,1.0,297.15,300.125,303.376,26983.15,25198.39,24835.63,0.24
2016-09-21,295.06,295.39,294.1,289.11,39037.23,-0.86,-0.29,297.798,301.421,303.876,24313.09,24300.35,24351.03,0.31
2016-09-20,300.78,300.8,295.01,294.0,34892.6,-5.12,-1.71,298.648,302.859,304.536,24153.41,22310.5,23439.81,0.28
2016-09-19,300.05,301.57,300.15,299.88,12852.1,0.58,0.19,300.546,303.928,305.113,20419.39,20678.47,22652.22,0.1
2016-09-14,300.1,302.2,299.5,298.01,18527.65,-0.93,-0.31,301.696,304.785,305.428,21190.13,21111.85,23559.92,0.15
2016-09-13,299.95,300.97,300.23,299.3,16255.88,2.17,0.73,303.1,305.845,305.868,23413.63,23299.23,24821.24,0.13
2016-09-12,302.0,304.0,298.35,297.77,38238.81,-6.28,-2.06,305.044,306.42,306.336,24287.62,23790.7,28427.38,0.3
2016-09-09,306.65,306.86,304.5,304.0,16222.51,-1.32,-0.43,307.07,307.337,307.357,20467.59,23772.37,28220.95,0.13
2016-09-08,305.21,306.5,305.9,304.41,16705.78,-0.7,-0.23,307.31,307.037,307.982,20937.54,24293.77,28577.46,0.13
2016-09-07,309.68,309.68,306.52,305.5,29645.15,-3.42,-1.1,307.874,306.757,308.525,21033.58,25159.45,29339.16,0.24
2016-09-06,308.5,310.36,309.95,308.35,20625.83,1.45,0.47,308.59,306.627,308.892,23184.84,24472.87,28904.14,0.16
2016-09-05,306.2,309.0,308.48,305.81,19138.7,2.7,0.88,307.796,306.331,309.179,23293.77,24401.72,29837.33,0.15
2016-09-02,308.0,309.45,305.7,304.88,18572.24,-3.01,-0.97,307.604,306.213,309.156,27077.15,24569.12,29980.76,0.15
2016-09-01,309.7,312.0,308.72,308.25,17185.97,-1.47,-0.47,306.764,306.298,309.172,27649.99,24625.98,30067.58,0.14
2016-08-31,306.7,310.76,310.1,305.54,40401.44,4.24,1.39,305.64,306.071,309.06,29285.31,26007.98,30297.96,0.32
2016-08-30,307.0,308.5,305.98,304.67,21170.52,-1.55,-0.5,304.664,305.891,308.899,25760.91,26343.25,29479.84,0.17
2016-08-29,308.0,308.8,307.52,305.2,38055.57,6.07,2.01,304.866,306.252,308.915,25509.66,33064.06,29748.39,0.3
2016-08-26,303.14,304.55,301.5,300.4,21436.45,-1.51,-0.5,304.822,307.378,308.887,22061.08,32669.52,29430.7,0.17
2016-08-25,305.2,305.38,303.1,300.07,25362.58,-2.18,-0.71,305.832,308.928,309.471,21601.97,32861.16,29809.25,0.2
2016-08-24,307.02,307.49,305.22,303.83,22779.42,-1.66,-0.54,306.502,310.293,310.126,22730.66,33518.87,30523.32,0.18
2016-08-23,307.33,309.04,306.99,305.8,19914.26,-0.33,-0.11,307.118,311.157,310.54,26925.58,33335.4,31345.75,0.16
2016-08-22,306.13,309.58,307.3,306.0,20812.7,0.82,0.27,307.638,312.028,311.166,40618.47,35272.94,32127.82,0.17
2016-08-19,305.8,307.45,306.55,304.8,19140.91,0.12,0.04,309.934,312.099,311.365,43277.96,35392.41,32268.36,0.15
2016-08-18,307.95,309.65,306.45,305.13,31005.99,-1.71,-0.56,312.024,312.045,311.438,44120.34,35509.17,32754.89,0.25
2016-08-17,309.6,310.97,308.3,306.5,43754.06,-1.22,-0.39,314.084,312.049,311.821,44307.09,34587.93,32855.06,0.35
2016-08-16,322.0,322.48,309.59,308.0,88378.69,-9.19,-2.88,315.196,311.907,311.835,39745.22,32616.43,31554.05,0.7
2016-08-15,315.8,321.69,318.78,314.15,34110.13,1.81,0.57,316.418,311.577,311.761,29927.41,26432.71,29206.7,0.27
2016-08-12,317.4,317.4,317.0,314.01,23352.83,0.23,0.07,314.264,310.396,311.634,27506.87,26191.88,28668.84,0.19
2016-08-11,314.38,321.57,316.75,314.01,31939.72,2.94,0.94,312.066,310.014,311.659,26898.0,26757.33,28841.75,0.25
2016-08-10,315.05,316.5,313.86,313.33,20944.71,-1.89,-0.6,310.014,309.959,311.682,24868.78,27527.76,28706.3,0.17
2016-08-09,308.17,317.67,315.7,306.42,39289.67,7.6,2.47,308.618,309.923,311.85,25487.65,29356.09,30331.48,0.31
2016-08-08,306.15,308.3,308.01,303.06,22007.4,2.08,0.68,306.736,310.303,312.314,22938.0,28982.69,31022.97,0.18
2016-08-05,306.49,308.37,306.01,305.03,20308.48,-0.29,-0.1,306.528,310.63,312.671,24876.89,29144.31,32796.68,0.16
2016-08-04,306.85,308.33,306.49,304.22,21793.64,-0.33,-0.11,307.962,310.831,312.869,26616.67,30000.61,34058.54,0.17
2016-08-03,307.0,307.9,306.88,304.15,24039.07,0.67,0.22,309.904,311.594,313.393,30186.74,31122.19,35505.12,0.19
2016-08-02,307.25,310.5,306.29,302.85,26541.42,-0.67,-0.22,311.228,311.763,313.939,33224.54,30491.67,36670.55,0.21
2016-08-01,313.0,313.95,306.97,305.0,31701.85,-6.18,-1.97,313.87,311.945,313.651,35027.39,31980.69,37428.87,0.25
2016-07-29,315.08,318.88,313.18,313.0,29007.37,-2.87,-0.91,314.732,312.873,312.999,33411.72,31145.8,37318.21,0.23
2016-07-28,312.0,319.3,316.2,311.5,39643.99,2.19,0.7,313.7,313.305,311.668,33384.54,30926.16,37168.58,0.32
2016-07-27,319.85,320.6,313.5,308.3,39228.06,-5.54,-1.74,313.284,313.405,310.457,32057.64,29884.84,37087.5,0.31
2016-07-26,309.01,319.5,319.5,308.5,35555.67,8.24,2.65,312.298,313.776,309.196,27758.8,31306.87,36533.48,0.28
